Tag	Timestamp	Timestamp.loc	date	day	rhour	x	y	ClosestRoost
31	30-1-2013 20:00	30-1-2013 19:00	30-1-2013	15	19	363651.5	2197534	1
31	30-1-2013 20:30	30-1-2013 19:30	30-1-2013	15	19.5	363594.9	2197563	1
31	30-1-2013 21:00	30-1-2013 20:00	30-1-2013	15	20	363559.9	2197563	1
31	30-1-2013 21:30	30-1-2013 20:30	30-1-2013	15	20.5	363557	2197559	1
31	30-1-2013 22:00	30-1-2013 21:00	30-1-2013	15	21	363556.4	2197559	1
31	30-1-2013 22:30	30-1-2013 21:30	30-1-2013	15	21.5	363556.3	2197559	1
31	30-1-2013 23:00	30-1-2013 22:00	30-1-2013	15	22	363554.2	2197552	1
31	30-1-2013 23:30	30-1-2013 22:30	30-1-2013	15	22.5	363555.9	2197558	1
31	31-1-2013 00:00	30-1-2013 23:00	30-1-2013	15	23	363563.1	2197571	1
31	31-1-2013 00:00	30-1-2013 23:00	30-1-2013	14	23	363565.3	2197567	1
31	31-1-2013 00:30	30-1-2013 23:30	30-1-2013	14	23.5	363577.8	2197575	1
31	31-1-2013 01:00	31-1-2013 00:00	31-1-2013	14	0	363581.7	2197560	1
31	31-1-2013 01:30	31-1-2013 00:30	31-1-2013	14	0.5	363667.8	2197504	1
31	31-1-2013 02:00	31-1-2013 01:00	31-1-2013	14	1	363982.5	2197596	1
31	31-1-2013 02:30	31-1-2013 01:30	31-1-2013	14	1.5	364048.6	2197667	1
31	31-1-2013 03:00	31-1-2013 02:00	31-1-2013	14	2	364200.1	2197632	1
31	31-1-2013 03:30	31-1-2013 02:30	31-1-2013	14	2.5	364226.6	2197643	1
31	31-1-2013 04:00	31-1-2013 03:00	31-1-2013	14	3	364231.3	2197651	1
31	31-1-2013 04:30	31-1-2013 03:30	31-1-2013	14	3.5	364237.9	2197643	1
31	31-1-2013 05:00	31-1-2013 04:00	31-1-2013	14	4	364238.4	2197646	1
31	31-1-2013 05:30	31-1-2013 04:30	31-1-2013	14	4.5	364235.5	2197640	1
31	31-1-2013 06:00	31-1-2013 05:00	31-1-2013	14	5	364232.7	2197634	1
31	31-1-2013 06:30	31-1-2013 05:30	31-1-2013	14	5.5	364226.6	2197639	1
31	31-1-2013 07:00	31-1-2013 06:00	31-1-2013	14	6	364121.2	2197641	1
31	31-1-2013 07:30	31-1-2013 06:30	31-1-2013	14	6.5	363990.1	2197652	1
31	31-1-2013 08:00	31-1-2013 07:00	31-1-2013	14	7	363699	2197523	1
31	31-1-2013 08:30	31-1-2013 07:30	31-1-2013	14	7.5	363622.3	2197551	1
31	31-1-2013 09:00	31-1-2013 08:00	31-1-2013	14	8	363570.9	2197585	1
31	31-1-2013 09:30	31-1-2013 08:30	31-1-2013	14	8.5	363584.4	2197592	1
31	31-1-2013 10:00	31-1-2013 09:00	31-1-2013	14	9	363598.1	2197619	1
31	31-1-2013 10:30	31-1-2013 09:30	31-1-2013	14	9.5	363560.7	2197572	1
31	31-1-2013 11:00	31-1-2013 10:00	31-1-2013	14	10	363586.5	2197602	1
31	31-1-2013 11:30	31-1-2013 10:30	31-1-2013	14	10.5	363667.4	2197669	1
31	31-1-2013 12:00	31-1-2013 11:00	31-1-2013	14	11	363673.5	2197679	1
31	31-1-2013 12:30	31-1-2013 11:30	31-1-2013	14	11.5	363675.6	2197676	1
31	31-1-2013 13:00	31-1-2013 12:00	31-1-2013	14	12	363673.8	2197676	1
31	31-1-2013 13:30	31-1-2013 12:30	31-1-2013	14	12.5	363674.1	2197675	1
31	31-1-2013 14:00	31-1-2013 13:00	31-1-2013	14	13	363672.1	2197674	1
31	31-1-2013 14:30	31-1-2013 13:30	31-1-2013	14	13.5	363672.9	2197576	1
31	31-1-2013 15:00	31-1-2013 14:00	31-1-2013	14	14	363968.6	2197662	1
31	31-1-2013 15:30	31-1-2013 14:30	31-1-2013	14	14.5	364019	2197673	1
31	31-1-2013 16:00	31-1-2013 15:00	31-1-2013	14	15	364053.2	2197710	1
31	31-1-2013 16:30	31-1-2013 15:30	31-1-2013	14	15.5	364080.6	2197735	1
31	31-1-2013 17:00	31-1-2013 16:00	31-1-2013	14	16	364087.1	2197750	1
31	31-1-2013 17:30	31-1-2013 16:30	31-1-2013	14	16.5	364270.1	2197443	1
31	31-1-2013 18:00	31-1-2013 17:00	31-1-2013	14	17	364259.6	2197492	1
31	31-1-2013 18:30	31-1-2013 17:30	31-1-2013	14	17.5	364075.7	2197746	1
31	31-1-2013 19:00	31-1-2013 18:00	31-1-2013	14	18	364058.9	2197739	1
31	31-1-2013 19:30	31-1-2013 18:30	31-1-2013	14	18.5	364007.8	2197736	1
31	31-1-2013 20:00	31-1-2013 19:00	31-1-2013	14	19	363986.6	2197737	1
31	31-1-2013 20:30	31-1-2013 19:30	31-1-2013	14	19.5	363631.9	2197581	1
31	31-1-2013 21:00	31-1-2013 20:00	31-1-2013	14	20	363580.6	2197560	1
31	31-1-2013 21:30	31-1-2013 20:30	31-1-2013	14	20.5	363581	2197531	1
31	31-1-2013 22:00	31-1-2013 21:00	31-1-2013	14	21	363582.5	2197524	1
31	31-1-2013 22:30	31-1-2013 21:30	31-1-2013	14	21.5	363581.2	2197525	1
31	31-1-2013 23:00	31-1-2013 22:00	31-1-2013	14	22	363555.6	2197559	1
31	31-1-2013 23:30	31-1-2013 22:30	31-1-2013	14	22.5	363557.9	2197565	1
31	1-2-2013 00:00	31-1-2013 23:00	31-1-2013	14	23	363556.9	2197567	1
31	1-2-2013 00:00	31-1-2013 23:00	31-1-2013	13	23	363558.4	2197563	1
31	1-2-2013 00:30	31-1-2013 23:30	31-1-2013	13	23.5	363563.7	2197568	1
31	1-2-2013 01:00	1-2-2013 00:00	1-2-2013	13	0	363570	2197569	1
31	1-2-2013 01:30	1-2-2013 00:30	1-2-2013	13	0.5	363577.8	2197569	1
31	1-2-2013 02:00	1-2-2013 01:00	1-2-2013	13	1	363631.1	2197545	1
31	1-2-2013 02:30	1-2-2013 01:30	1-2-2013	13	1.5	363977	2197607	1
31	1-2-2013 03:00	1-2-2013 02:00	1-2-2013	13	2	364047.4	2197655	1
31	1-2-2013 03:30	1-2-2013 02:30	1-2-2013	13	2.5	364185	2197621	1
31	1-2-2013 04:00	1-2-2013 03:00	1-2-2013	13	3	364220.2	2197655	1
31	1-2-2013 04:30	1-2-2013 03:30	1-2-2013	13	3.5	364228.8	2197658	1
31	1-2-2013 05:00	1-2-2013 04:00	1-2-2013	13	4	364234.7	2197659	1
31	1-2-2013 05:30	1-2-2013 04:30	1-2-2013	13	4.5	364236.6	2197649	1
31	1-2-2013 06:00	1-2-2013 05:00	1-2-2013	13	5	364236.4	2197644	1
31	1-2-2013 06:30	1-2-2013 05:30	1-2-2013	13	5.5	364233.9	2197644	1
31	1-2-2013 07:00	1-2-2013 06:00	1-2-2013	13	6	364227.4	2197642	1
31	1-2-2013 07:30	1-2-2013 06:30	1-2-2013	13	6.5	364190.9	2197612	1
31	1-2-2013 08:00	1-2-2013 07:00	1-2-2013	13	7	364055	2197662	1
31	1-2-2013 08:30	1-2-2013 07:30	1-2-2013	13	7.5	363937.6	2197652	1
31	1-2-2013 09:00	1-2-2013 08:00	1-2-2013	13	8	363676.4	2197675	1
31	1-2-2013 09:30	1-2-2013 08:30	1-2-2013	13	8.5	363672.4	2197673	1
31	1-2-2013 10:00	1-2-2013 09:00	1-2-2013	13	9	363667.2	2197666	1
31	1-2-2013 10:30	1-2-2013 09:30	1-2-2013	13	9.5	363671.6	2197712	1
31	1-2-2013 11:00	1-2-2013 10:00	1-2-2013	13	10	363666.6	2197692	1
31	1-2-2013 11:30	1-2-2013 10:30	1-2-2013	13	10.5	363673.7	2197683	1
31	1-2-2013 12:00	1-2-2013 11:00	1-2-2013	13	11	363673.8	2197677	1
31	1-2-2013 12:30	1-2-2013 11:30	1-2-2013	13	11.5	363688.8	2197689	1
31	1-2-2013 13:00	1-2-2013 12:00	1-2-2013	13	12	363679.5	2197684	1
31	1-2-2013 13:30	1-2-2013 12:30	1-2-2013	13	12.5	363684.1	2197685	1
31	1-2-2013 14:00	1-2-2013 13:00	1-2-2013	13	13	363672.4	2197670	1
31	1-2-2013 14:30	1-2-2013 13:30	1-2-2013	13	13.5	363666.4	2197674	1
31	1-2-2013 15:00	1-2-2013 14:00	1-2-2013	13	14	363695.8	2197665	1
31	1-2-2013 15:30	1-2-2013 14:30	1-2-2013	13	14.5	363937.2	2197723	1
31	1-2-2013 16:00	1-2-2013 15:00	1-2-2013	13	15	364004.5	2197689	1
31	1-2-2013 16:30	1-2-2013 15:30	1-2-2013	13	15.5	364050.6	2197715	1
31	1-2-2013 19:30	1-2-2013 18:30	1-2-2013	13	18.5	360133.2	2195965	7
31	1-2-2013 20:00	1-2-2013 19:00	1-2-2013	13	19	360093.8	2195876	7
31	1-2-2013 22:00	1-2-2013 21:00	1-2-2013	13	21	361011.3	2195711	7
31	1-2-2013 22:30	1-2-2013 21:30	1-2-2013	13	21.5	361972.6	2195756	7
31	1-2-2013 23:00	1-2-2013 22:00	1-2-2013	13	22	362178.5	2195790	7
31	1-2-2013 23:30	1-2-2013 22:30	1-2-2013	13	22.5	362210.7	2195813	7
31	2-2-2013 00:00	1-2-2013 23:00	1-2-2013	13	23	362229.6	2195852	7
31	2-2-2013 00:00	1-2-2013 23:00	1-2-2013	12	23	362064	2195818	7
31	2-2-2013 00:30	1-2-2013 23:30	1-2-2013	12	23.5	362282.1	2195844	7
31	2-2-2013 01:00	2-2-2013 00:00	2-2-2013	12	0	362226.6	2195847	7
31	2-2-2013 01:30	2-2-2013 00:30	2-2-2013	12	0.5	362233.7	2195850	7
31	2-2-2013 02:00	2-2-2013 01:00	2-2-2013	12	1	362305.4	2195882	7
31	2-2-2013 02:30	2-2-2013 01:30	2-2-2013	12	1.5	363523.8	2197640	1
31	2-2-2013 03:00	2-2-2013 02:00	2-2-2013	12	2	363966	2197597	1
31	2-2-2013 03:30	2-2-2013 02:30	2-2-2013	12	2.5	364036.5	2197650	1
31	2-2-2013 04:00	2-2-2013 03:00	2-2-2013	12	3	364086.5	2197676	1
31	2-2-2013 04:30	2-2-2013 03:30	2-2-2013	12	3.5	364162.4	2197672	1
31	2-2-2013 05:00	2-2-2013 04:00	2-2-2013	12	4	364145.1	2197740	1
31	2-2-2013 05:30	2-2-2013 04:30	2-2-2013	12	4.5	364123	2197772	1
31	2-2-2013 06:00	2-2-2013 05:00	2-2-2013	12	5	364129.2	2197785	1
31	2-2-2013 06:30	2-2-2013 05:30	2-2-2013	12	5.5	364128.9	2197789	1
31	2-2-2013 07:00	2-2-2013 06:00	2-2-2013	12	6	364129.2	2197764	1
31	2-2-2013 07:30	2-2-2013 06:30	2-2-2013	12	6.5	364120.5	2197716	1
31	2-2-2013 08:00	2-2-2013 07:00	2-2-2013	12	7	364123.5	2197725	1
31	2-2-2013 08:30	2-2-2013 07:30	2-2-2013	12	7.5	364016.3	2197774	1
31	2-2-2013 09:00	2-2-2013 08:00	2-2-2013	12	8	363930.1	2197646	1
31	2-2-2013 09:30	2-2-2013 08:30	2-2-2013	12	8.5	363676.8	2197672	1
31	2-2-2013 10:00	2-2-2013 09:00	2-2-2013	12	9	363676	2197688	1
31	2-2-2013 10:30	2-2-2013 09:30	2-2-2013	12	9.5	363677.9	2197681	1
31	2-2-2013 11:00	2-2-2013 10:00	2-2-2013	12	10	363673.5	2197675	1
31	2-2-2013 11:30	2-2-2013 10:30	2-2-2013	12	10.5	363694.6	2197693	1
31	2-2-2013 12:00	2-2-2013 11:00	2-2-2013	12	11	363736.9	2197692	1
31	2-2-2013 12:30	2-2-2013 11:30	2-2-2013	12	11.5	363738.9	2197687	1
31	2-2-2013 13:00	2-2-2013 12:00	2-2-2013	12	12	363732.5	2197693	1
31	2-2-2013 13:30	2-2-2013 12:30	2-2-2013	12	12.5	363745	2197690	1
31	2-2-2013 14:00	2-2-2013 13:00	2-2-2013	12	13	363683.7	2197685	1
31	2-2-2013 14:30	2-2-2013 13:30	2-2-2013	12	13.5	363666	2197665	1
31	2-2-2013 15:00	2-2-2013 14:00	2-2-2013	12	14	363671.5	2197678	1
31	2-2-2013 15:30	2-2-2013 14:30	2-2-2013	12	14.5	363680.3	2197653	1
31	2-2-2013 16:00	2-2-2013 15:00	2-2-2013	12	15	363972.4	2197741	1
31	2-2-2013 16:30	2-2-2013 15:30	2-2-2013	12	15.5	363992.2	2197716	1
31	2-2-2013 17:00	2-2-2013 16:00	2-2-2013	12	16	364037.1	2197712	1
31	2-2-2013 17:30	2-2-2013 16:30	2-2-2013	12	16.5	364069.1	2197728	1
31	2-2-2013 18:00	2-2-2013 17:00	2-2-2013	12	17	364081.8	2197737	1
31	2-2-2013 18:30	2-2-2013 17:30	2-2-2013	12	17.5	364117.2	2197755	1
31	2-2-2013 19:00	2-2-2013 18:00	2-2-2013	12	18	364121.3	2197754	1
31	2-2-2013 19:30	2-2-2013 18:30	2-2-2013	12	18.5	364118.2	2197753	1
31	2-2-2013 20:00	2-2-2013 19:00	2-2-2013	12	19	364054.8	2197735	1
31	2-2-2013 20:30	2-2-2013 19:30	2-2-2013	12	19.5	364037.7	2197751	1
31	2-2-2013 21:00	2-2-2013 20:00	2-2-2013	12	20	363989.5	2197828	1
31	2-2-2013 21:30	2-2-2013 20:30	2-2-2013	12	20.5	363881.8	2197878	1
31	2-2-2013 22:00	2-2-2013 21:00	2-2-2013	12	21	363611.2	2197599	1
31	2-2-2013 22:30	2-2-2013 21:30	2-2-2013	12	21.5	363581.6	2197577	1
31	2-2-2013 23:00	2-2-2013 22:00	2-2-2013	12	22	363564.6	2197564	1
31	2-2-2013 23:30	2-2-2013 22:30	2-2-2013	12	22.5	363554.8	2197560	1
31	3-2-2013 00:00	2-2-2013 23:00	2-2-2013	12	23	363560.8	2197577	1
31	3-2-2013 00:00	2-2-2013 23:00	2-2-2013	11	23	363562.5	2197570	1
31	3-2-2013 00:30	2-2-2013 23:30	2-2-2013	11	23.5	363567.5	2197568	1
31	3-2-2013 01:00	3-2-2013 00:00	3-2-2013	11	0	363568.9	2197569	1
31	3-2-2013 01:30	3-2-2013 00:30	3-2-2013	11	0.5	363569.5	2197572	1
31	3-2-2013 02:00	3-2-2013 01:00	3-2-2013	11	1	363565	2197567	1
31	3-2-2013 02:30	3-2-2013 01:30	3-2-2013	11	1.5	363572.2	2197569	1
31	3-2-2013 03:00	3-2-2013 02:00	3-2-2013	11	2	363612.6	2197575	1
31	3-2-2013 03:30	3-2-2013 02:30	3-2-2013	11	2.5	363695.8	2197522	1
31	3-2-2013 04:00	3-2-2013 03:00	3-2-2013	11	3	364112.2	2197573	1
31	3-2-2013 04:30	3-2-2013 03:30	3-2-2013	11	3.5	364139.4	2197589	1
31	3-2-2013 05:00	3-2-2013 04:00	3-2-2013	11	4	364205.4	2197613	1
31	3-2-2013 05:30	3-2-2013 04:30	3-2-2013	11	4.5	364214	2197640	1
31	3-2-2013 06:00	3-2-2013 05:00	3-2-2013	11	5	364214.6	2197678	1
31	3-2-2013 06:30	3-2-2013 05:30	3-2-2013	11	5.5	364216.8	2197687	1
31	3-2-2013 07:00	3-2-2013 06:00	3-2-2013	11	6	364226.2	2197657	1
31	3-2-2013 07:30	3-2-2013 06:30	3-2-2013	11	6.5	364221.2	2197673	1
31	3-2-2013 08:00	3-2-2013 07:00	3-2-2013	11	7	364200.1	2197674	1
31	3-2-2013 08:30	3-2-2013 07:30	3-2-2013	11	7.5	364093	2197670	1
31	3-2-2013 09:00	3-2-2013 08:00	3-2-2013	11	8	364045	2197667	1
31	3-2-2013 09:30	3-2-2013 08:30	3-2-2013	11	8.5	363959.5	2197637	1
31	3-2-2013 10:00	3-2-2013 09:00	3-2-2013	11	9	363733.4	2197671	1
31	3-2-2013 10:30	3-2-2013 09:30	3-2-2013	11	9.5	363675.6	2197693	1
31	3-2-2013 11:00	3-2-2013 10:00	3-2-2013	11	10	363675.8	2197684	1
31	3-2-2013 11:30	3-2-2013 10:30	3-2-2013	11	10.5	363717	2197688	1
31	3-2-2013 12:00	3-2-2013 11:00	3-2-2013	11	11	363737.2	2197694	1
31	3-2-2013 12:30	3-2-2013 11:30	3-2-2013	11	11.5	363682.6	2197689	1
31	3-2-2013 13:00	3-2-2013 12:00	3-2-2013	11	12	363673.2	2197673	1
31	3-2-2013 13:30	3-2-2013 12:30	3-2-2013	11	12.5	363674.7	2197678	1
31	3-2-2013 14:00	3-2-2013 13:00	3-2-2013	11	13	363704.2	2197676	1
31	3-2-2013 14:30	3-2-2013 13:30	3-2-2013	11	13.5	363673.7	2197678	1
31	3-2-2013 15:00	3-2-2013 14:00	3-2-2013	11	14	363567.9	2197571	1
31	3-2-2013 15:30	3-2-2013 14:30	3-2-2013	11	14.5	363592.6	2197575	1
31	3-2-2013 16:00	3-2-2013 15:00	3-2-2013	11	15	363637.6	2197624	1
31	3-2-2013 16:30	3-2-2013 15:30	3-2-2013	11	15.5	363908.7	2197711	1
31	3-2-2013 17:00	3-2-2013 16:00	3-2-2013	11	16	363961.8	2197825	1
31	3-2-2013 17:30	3-2-2013 16:30	3-2-2013	11	16.5	364012.5	2197698	1
31	3-2-2013 18:00	3-2-2013 17:00	3-2-2013	11	17	364050.9	2197710	1
31	3-2-2013 18:30	3-2-2013 17:30	3-2-2013	11	17.5	364085.7	2197722	1
31	3-2-2013 19:00	3-2-2013 18:00	3-2-2013	11	18	364096.3	2197731	1
31	3-2-2013 19:30	3-2-2013 18:30	3-2-2013	11	18.5	364101.4	2197738	1
31	3-2-2013 20:00	3-2-2013 19:00	3-2-2013	11	19	364088	2197735	1
31	3-2-2013 20:30	3-2-2013 19:30	3-2-2013	11	19.5	364067.6	2197734	1
31	3-2-2013 21:00	3-2-2013 20:00	3-2-2013	11	20	364093.9	2197693	1
31	3-2-2013 21:30	3-2-2013 20:30	3-2-2013	11	20.5	364118.5	2197626	1
31	3-2-2013 22:00	3-2-2013 21:00	3-2-2013	11	21	364083.5	2197603	1
31	3-2-2013 22:30	3-2-2013 21:30	3-2-2013	11	21.5	363977.3	2197528	1
31	3-2-2013 23:00	3-2-2013 22:00	3-2-2013	11	22	363598	2197563	1
31	3-2-2013 23:30	3-2-2013 22:30	3-2-2013	11	22.5	363454.3	2197660	1
31	4-2-2013 00:00	3-2-2013 23:00	3-2-2013	11	23	363446.7	2197652	1
31	4-2-2013 00:00	3-2-2013 23:00	3-2-2013	10	23	363449.4	2197671	1
31	4-2-2013 00:30	3-2-2013 23:30	3-2-2013	10	23.5	363556	2197569	1
31	4-2-2013 01:00	4-2-2013 00:00	4-2-2013	10	0	363557.3	2197565	1
31	4-2-2013 01:30	4-2-2013 00:30	4-2-2013	10	0.5	363560.8	2197569	1
31	4-2-2013 02:00	4-2-2013 01:00	4-2-2013	10	1	363565.6	2197571	1
31	4-2-2013 02:30	4-2-2013 01:30	4-2-2013	10	1.5	363560.2	2197562	1
31	4-2-2013 03:00	4-2-2013 02:00	4-2-2013	10	2	363560.2	2197570	1
31	4-2-2013 03:30	4-2-2013 02:30	4-2-2013	10	2.5	363564.8	2197577	1
31	4-2-2013 04:00	4-2-2013 03:00	4-2-2013	10	3	363456.7	2197681	1
31	4-2-2013 04:30	4-2-2013 03:30	4-2-2013	10	3.5	363485.2	2197698	1
31	4-2-2013 05:00	4-2-2013 04:00	4-2-2013	10	4	363978.4	2197626	1
31	4-2-2013 05:30	4-2-2013 04:30	4-2-2013	10	4.5	364028.3	2197617	1
31	4-2-2013 06:00	4-2-2013 05:00	4-2-2013	10	5	364119.5	2197615	1
31	4-2-2013 06:30	4-2-2013 05:30	4-2-2013	10	5.5	364184.8	2197611	1
31	4-2-2013 07:00	4-2-2013 06:00	4-2-2013	10	6	364181.3	2197616	1
31	4-2-2013 07:30	4-2-2013 06:30	4-2-2013	10	6.5	364181.8	2197692	1
31	4-2-2013 08:00	4-2-2013 07:00	4-2-2013	10	7	364176.5	2197698	1
31	4-2-2013 08:30	4-2-2013 07:30	4-2-2013	10	7.5	364097.9	2197673	1
31	4-2-2013 09:00	4-2-2013 08:00	4-2-2013	10	8	364009.1	2197667	1
31	4-2-2013 09:30	4-2-2013 08:30	4-2-2013	10	8.5	364020.3	2197662	1
31	4-2-2013 10:00	4-2-2013 09:00	4-2-2013	10	9	364009.1	2197655	1
31	4-2-2013 10:30	4-2-2013 09:30	4-2-2013	10	9.5	363658.5	2197610	1
31	4-2-2013 11:00	4-2-2013 10:00	4-2-2013	10	10	363669.7	2197652	1
31	4-2-2013 11:30	4-2-2013 10:30	4-2-2013	10	10.5	363671	2197676	1
31	4-2-2013 12:00	4-2-2013 11:00	4-2-2013	10	11	363736.8	2197686	1
31	4-2-2013 12:30	4-2-2013 11:30	4-2-2013	10	11.5	363741	2197684	1
31	4-2-2013 13:00	4-2-2013 12:00	4-2-2013	10	12	363743.6	2197689	1
31	4-2-2013 13:30	4-2-2013 12:30	4-2-2013	10	12.5	363719.6	2197687	1
31	4-2-2013 14:00	4-2-2013 13:00	4-2-2013	10	13	363671.9	2197677	1
31	4-2-2013 14:30	4-2-2013 13:30	4-2-2013	10	13.5	363668.4	2197653	1
31	4-2-2013 15:00	4-2-2013 14:00	4-2-2013	10	14	363573.2	2197557	1
31	4-2-2013 15:30	4-2-2013 14:30	4-2-2013	10	14.5	363562.6	2197558	1
31	4-2-2013 16:00	4-2-2013 15:00	4-2-2013	10	15	363570.9	2197563	1
31	4-2-2013 16:30	4-2-2013 15:30	4-2-2013	10	15.5	363672.3	2197673	1
31	4-2-2013 17:00	4-2-2013 16:00	4-2-2013	10	16	363670.8	2197657	1
31	4-2-2013 17:30	4-2-2013 16:30	4-2-2013	10	16.5	363902.5	2197700	1
31	4-2-2013 18:00	4-2-2013 17:00	4-2-2013	10	17	363993.3	2197678	1
31	4-2-2013 18:30	4-2-2013 17:30	4-2-2013	10	17.5	364040.3	2197681	1
31	4-2-2013 19:00	4-2-2013 18:00	4-2-2013	10	18	364096.3	2197677	1
31	4-2-2013 19:30	4-2-2013 18:30	4-2-2013	10	18.5	364133.8	2197684	1
31	4-2-2013 20:00	4-2-2013 19:00	4-2-2013	10	19	364145.5	2197690	1
31	4-2-2013 20:30	4-2-2013 19:30	4-2-2013	10	19.5	364153.2	2197702	1
31	4-2-2013 21:00	4-2-2013 20:00	4-2-2013	10	20	364151.2	2197706	1
31	4-2-2013 21:30	4-2-2013 20:30	4-2-2013	10	20.5	364164	2197682	1
31	4-2-2013 22:00	4-2-2013 21:00	4-2-2013	10	21	364174.1	2197646	1
31	4-2-2013 22:30	4-2-2013 21:30	4-2-2013	10	21.5	364192.5	2197602	1
31	4-2-2013 23:00	4-2-2013 22:00	4-2-2013	10	22	364128.7	2197535	1
31	4-2-2013 23:30	4-2-2013 22:30	4-2-2013	10	22.5	364079.5	2197502	1
31	5-2-2013 00:00	4-2-2013 23:00	4-2-2013	10	23	363669.3	2197513	1
31	5-2-2013 00:00	4-2-2013 23:00	4-2-2013	9	23	363647.1	2197506	1
31	5-2-2013 00:30	4-2-2013 23:30	4-2-2013	9	23.5	363641.9	2197504	1
31	5-2-2013 01:00	5-2-2013 00:00	5-2-2013	9	0	363572.5	2197558	1
31	5-2-2013 01:30	5-2-2013 00:30	5-2-2013	9	0.5	363567.8	2197572	1
31	5-2-2013 02:00	5-2-2013 01:00	5-2-2013	9	1	363556.9	2197563	1
31	5-2-2013 02:30	5-2-2013 01:30	5-2-2013	9	1.5	363558.8	2197566	1
31	5-2-2013 03:00	5-2-2013 02:00	5-2-2013	9	2	363558.3	2197568	1
31	5-2-2013 03:30	5-2-2013 02:30	5-2-2013	9	2.5	363562.1	2197569	1
31	5-2-2013 04:00	5-2-2013 03:00	5-2-2013	9	3	363564	2197560	1
31	5-2-2013 04:30	5-2-2013 03:30	5-2-2013	9	3.5	363571.7	2197563	1
31	5-2-2013 05:00	5-2-2013 04:00	5-2-2013	9	4	363595	2197563	1
31	5-2-2013 05:30	5-2-2013 04:30	5-2-2013	9	4.5	363634.5	2197538	1
31	5-2-2013 06:00	5-2-2013 05:00	5-2-2013	9	5	363678.5	2197544	1
31	5-2-2013 06:30	5-2-2013 05:30	5-2-2013	9	5.5	364122.4	2197550	1
31	5-2-2013 07:00	5-2-2013 06:00	5-2-2013	9	6	364135.3	2197556	1
31	5-2-2013 07:30	5-2-2013 06:30	5-2-2013	9	6.5	364205.7	2197559	1
31	5-2-2013 08:00	5-2-2013 07:00	5-2-2013	9	7	364215.1	2197580	1
31	5-2-2013 08:30	5-2-2013 07:30	5-2-2013	9	7.5	364162.9	2197642	1
31	5-2-2013 09:00	5-2-2013 08:00	5-2-2013	9	8	364121.2	2197668	1
31	5-2-2013 09:30	5-2-2013 08:30	5-2-2013	9	8.5	364142.6	2197668	1
31	5-2-2013 10:00	5-2-2013 09:00	5-2-2013	9	9	364025.6	2197705	1
31	5-2-2013 10:30	5-2-2013 09:30	5-2-2013	9	9.5	364004.3	2197725	1
31	5-2-2013 11:00	5-2-2013 10:00	5-2-2013	9	10	364023	2197674	1
31	5-2-2013 11:30	5-2-2013 10:30	5-2-2013	9	10.5	364044.8	2197656	1
31	5-2-2013 12:00	5-2-2013 11:00	5-2-2013	9	11	363695.6	2197664	1
31	5-2-2013 12:30	5-2-2013 11:30	5-2-2013	9	11.5	363736.4	2197680	1
31	5-2-2013 13:00	5-2-2013 12:00	5-2-2013	9	12	363730.9	2197682	1
31	5-2-2013 13:30	5-2-2013 12:30	5-2-2013	9	12.5	363739.8	2197683	1
31	5-2-2013 14:00	5-2-2013 13:00	5-2-2013	9	13	363751	2197677	1
31	5-2-2013 14:30	5-2-2013 13:30	5-2-2013	9	13.5	363772.2	2197671	1
31	5-2-2013 15:00	5-2-2013 14:00	5-2-2013	9	14	363742.1	2197688	1
31	5-2-2013 15:30	5-2-2013 14:30	5-2-2013	9	14.5	363765.8	2197673	1
31	5-2-2013 16:00	5-2-2013 15:00	5-2-2013	9	15	363737	2197681	1
31	5-2-2013 16:30	5-2-2013 15:30	5-2-2013	9	15.5	363673.6	2197676	1
31	5-2-2013 17:00	5-2-2013 16:00	5-2-2013	9	16	363572.9	2197566	1
31	5-2-2013 17:30	5-2-2013 16:30	5-2-2013	9	16.5	363596	2197604	1
31	5-2-2013 18:00	5-2-2013 17:00	5-2-2013	9	17	363616.5	2197620	1
31	5-2-2013 18:30	5-2-2013 17:30	5-2-2013	9	17.5	363628.9	2197564	1
31	5-2-2013 19:00	5-2-2013 18:00	5-2-2013	9	18	363888.8	2197715	1
31	5-2-2013 19:30	5-2-2013 18:30	5-2-2013	9	18.5	363983.5	2197621	1
31	5-2-2013 20:00	5-2-2013 19:00	5-2-2013	9	19	364012.2	2197622	1
31	5-2-2013 20:30	5-2-2013 19:30	5-2-2013	9	19.5	364020.8	2197632	1
31	5-2-2013 21:00	5-2-2013 20:00	5-2-2013	9	20	364039.8	2197667	1
31	5-2-2013 21:30	5-2-2013 20:30	5-2-2013	9	20.5	364061.9	2197704	1
31	5-2-2013 22:00	5-2-2013 21:00	5-2-2013	9	21	364095.7	2197704	1
31	5-2-2013 22:30	5-2-2013 21:30	5-2-2013	9	21.5	364073.1	2197708	1
31	5-2-2013 23:00	5-2-2013 22:00	5-2-2013	9	22	364088	2197705	1
31	5-2-2013 23:30	5-2-2013 22:30	5-2-2013	9	22.5	364081.2	2197694	1
31	6-2-2013 00:00	5-2-2013 23:00	5-2-2013	9	23	364067.8	2197689	1
31	6-2-2013 00:00	5-2-2013 23:00	5-2-2013	8	23	364073.6	2197671	1
31	6-2-2013 00:30	5-2-2013 23:30	5-2-2013	8	23.5	364072.1	2197661	1
31	6-2-2013 01:00	6-2-2013 00:00	6-2-2013	8	0	363690.5	2197579	1
